slug,variantId,sku,name.en,manufacturer_name,product_id,image_big,image_small,category_id,category_key,xml_url,on_market,on_market_countries_set,icecat_last_updated
2509_hp_684334-001,1,15725223,684334-001,HP,684334-001,http://images.icecat.biz/img/gallery/15725223_3028.jpg,http://images.icecat.biz/img/gallery_lows/15725223_3028.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/15725223.xml,1,DE;US;GB;BE;NZ;DK;NL;IT;FR,2016-01-09T17:28:02.000Z
2509_hp_701548-041,1,29813592,701548-041,HP,701548-041,http://images.icecat.biz/img/gallery/29813592_8798.jpg,http://images.icecat.biz/img/gallery_lows/29813592_8798.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/29813592.xml,1,DE;US;GB;NL,2015-09-25T16:53:12.000Z
2509_hp_701979-b71,1,17364551,701979-B71,HP,701979-B71,http://images.icecat.biz/img/norm/high/17364551-2506.jpg,http://images.icecat.biz/img/norm/low/17364551-2506.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/17364551.xml,1,DE;US;NL;FI;IT;GB;BE;DK,2013-05-25T13:41:45.000Z
2509_hp_702237-031,1,17364615,702237-031,HP,702237-031,http://images.icecat.biz/img/norm/high/17364615-6218.jpg,http://images.icecat.biz/img/norm/low/17364615-6218.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/17364615.xml,1,DE;US;IT;FR;NL;GB;BE;DK,2016-01-24T12:47:20.000Z
2509_hp_730552-001,1,21575177,730552-001,HP,730552-001,http://images.icecat.biz/img/gallery/21575177_5941.jpg,http://images.icecat.biz/img/gallery_lows/21575177_5941.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/21575177.xml,1,DE;US;GB;BE;NL;NZ,2015-08-27T19:46:20.000Z
2509_hp_739560-001,1,22101120,739560-001,HP,739560-001,http://images.icecat.biz/img/norm/high/22101120-2229.jpg,http://images.icecat.biz/img/norm/low/22101120-2229.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/22101120.xml,1,DE;US;NZ;NL;GB;BE;DK,2015-03-28T19:23:15.000Z
2509_hp_761784-001,1,23329899,761784-001,HP,761784-001,http://images.icecat.biz/img/gallery/23329899_1387.jpg,http://images.icecat.biz/img/gallery_lows/23329899_1387.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/23329899.xml,1,DE;US;GB;FR;IT;NL;BE;DK,2016-01-03T19:32:24.000Z
2509_hp_speaker-assembly,1,22101223,Speaker assembly,HP,730798-001,http://images.icecat.biz/img/gallery/22101223_4580.jpg,http://images.icecat.biz/img/gallery_lows/22101223_4580.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/22101223.xml,1,DE;US;NL;GB;NZ,2015-07-01T09:51:30.000Z
2509_hp_speaker-kit,1,10708989,Speaker Kit,HP,639484-001,http://images.icecat.biz/img/gallery/10708989_3291.jpg,http://images.icecat.biz/img/gallery_lows/10708989_3291.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/10708989.xml,1,DE;US;GB;NL;NZ;DK,2016-01-24T11:40:21.000Z
2509_hp_speakers,1,7978498,Speakers,HP,603694-001,http://images.icecat.biz/img/gallery/7978498_6826.jpg,http://images.icecat.biz/img/gallery_lows/7978498_6826.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/7978498.xml,1,DE;US;NL;GB,2016-01-24T23:43:00.000Z
2509_ibm_05k9964,1,5165582,05K9964,IBM,05K9964,http://images.icecat.biz/img/norm/high/5165582-8206.jpg,http://images.icecat.biz/img/norm/low/5165582-8206.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/5165582.xml,1,DE;US;GB,2014-01-04T04:53:33.000Z
2509_lenovo_04x0130,1,24432049,04X0130,Lenovo,04X0130,http://images.icecat.biz/img/norm/high/24432049-735.jpg,http://images.icecat.biz/img/norm/low/24432049-735.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/24432049.xml,1,DE;US;NL;FI;GB;AT,2015-03-05T14:04:44.000Z
2509_lenovo_04x1266,1,19634147,04X1266,Lenovo,04X1266,http://images.icecat.biz/img/norm/high/17732474-9333.jpg,http://images.icecat.biz/img/norm/low/17732474-9333.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/19634147.xml,1,DE;US;FI;NL;GB;DK,2014-10-22T15:41:08.000Z
2509_lenovo_42t0763,1,19370434,42T0763,Lenovo,42T0763,http://images.icecat.biz/img/norm/high/19370434-2373.jpg,http://images.icecat.biz/img/norm/low/19370434-2373.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/19370434.xml,1,DE;US;GB;DK,2014-02-09T18:24:06.000Z
2509_lenovo_44c9543,1,11198809,44C9543,Lenovo,44C9543,http://images.icecat.biz/img/norm/high/11198809-765.jpg,http://images.icecat.biz/img/norm/low/11198809-765.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/11198809.xml,1,DE;US;DK;AT;IT,2014-10-28T15:56:19.000Z
2509_samsung_154-wxga,1,12715093,"15.4"" WXGA",Samsung,BA59-01924A,http://images.icecat.biz/img/norm/high/12715093-8249.jpg,http://images.icecat.biz/img/norm/low/12715093-8249.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12715093.xml,1,DE;US;NL,2014-01-24T17:23:56.000Z
2509_samsung_ba59-01787a,1,12715068,BA59-01787A,Samsung,BA59-01787A,http://images.icecat.biz/img/norm/high/12715068-4098.jpg,http://images.icecat.biz/img/norm/low/12715068-4098.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12715068.xml,1,DE;US;IT;NL;DK;BE;GB,2013-05-25T13:41:45.000Z
2509_samsung_ba59-02468a,1,12715227,BA59-02468A,Samsung,BA59-02468A,http://images.icecat.biz/img/norm/high/12715227-3863.jpg,http://images.icecat.biz/img/norm/low/12715227-3863.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12715227.xml,1,DE;US;NL,2014-01-24T17:23:56.000Z
2509_samsung_ba59-02503a,1,9861944,BA59-02503A,Samsung,BA59-02503A,http://images.icecat.biz/img/norm/high/9861944-2995.jpg,http://images.icecat.biz/img/norm/low/9861944-2995.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/9861944.xml,1,DE;US;NL;DK;IT;GB;BE,2013-05-25T13:41:45.000Z
2509_samsung_ba59-02516a,1,9861946,BA59-02516A,Samsung,BA59-02516A,http://images.icecat.biz/img/norm/high/9861946-8062.jpg,http://images.icecat.biz/img/norm/low/9861946-8062.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/9861946.xml,1,DE;US;NL;DK;IT;GB;BE,2013-05-25T13:41:45.000Z
2509_samsung_ba59-02879a,1,9862051,BA59-02879A,Samsung,BA59-02879A,http://images.icecat.biz/img/norm/high/9862051-4745.jpg,http://images.icecat.biz/img/norm/low/9862051-4745.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/9862051.xml,1,DE;US;NL;IT;BE;GB,2014-07-26T18:11:58.000Z
2509_samsung_ba75-03228a,1,17424681,BA75-03228A,Samsung,BA75-03228A,http://images.icecat.biz/img/norm/high/17424681-35.jpg,http://images.icecat.biz/img/norm/low/17424681-35.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/17424681.xml,1,DE;US;GB;NL;BE;DK,2014-01-11T18:53:24.000Z
2509_samsung_ba92-05996a,1,12716443,BA92-05996A,Samsung,BA92-05996A,http://images.icecat.biz/img/norm/high/12716443-2301.jpg,http://images.icecat.biz/img/norm/low/12716443-2301.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12716443.xml,1,DE;US;GB;NL,2014-09-12T19:01:02.000Z
2509_toshiba_a000017400,1,12581730,A000017400,Toshiba,A000017400,http://images.icecat.biz/img/norm/high/12581730-8932.jpg,http://images.icecat.biz/img/norm/low/12581730-8932.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12581730.xml,1,DE;US;NL;DK;BE;GB,2014-05-14T20:51:49.000Z
2509_toshiba_h000018570,1,19539253,H000018570,Toshiba,H000018570,http://images.icecat.biz/img/gallery/19539253_0854.jpg,http://images.icecat.biz/img/gallery_lows/19539253_0854.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/19539253.xml,1,DE;US;NL;GB;DK;BE,2015-07-30T01:58:56.000Z
2509_toshiba_h000037870,1,15959149,H000037870,Toshiba,H000037870,http://images.icecat.biz/img/norm/high/15959149-7694.jpg,http://images.icecat.biz/img/norm/low/15959149-7694.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/15959149.xml,1,DE;US;IT;DK;NL;BE;GB,2014-01-24T17:23:56.000Z
2509_toshiba_k000029640,1,12473791,K000029640,Toshiba,K000029640,http://images.icecat.biz/img/norm/high/12473791-6027.jpg,http://images.icecat.biz/img/norm/low/12473791-6027.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12473791.xml,1,DE;US;GB;NL;IT;BE;DK,2013-08-12T14:06:30.000Z
2509_toshiba_k000030920,1,12591658,K000030920,Toshiba,K000030920,http://images.icecat.biz/img/norm/high/12591658-4336.jpg,http://images.icecat.biz/img/norm/low/12591658-4336.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/12591658.xml,1,DE;US;GB;NL,2013-05-25T13:41:45.000Z
2509_toshiba_k000053110,1,9738652,K000053110,Toshiba,K000053110,http://images.icecat.biz/img/norm/high/9738652-4711.jpg,http://images.icecat.biz/img/norm/low/9738652-4711.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/9738652.xml,1,DE;US;BE;DK;GB;IT;NL,2014-10-22T15:41:07.000Z
2509_toshiba_k000065340,1,19539873,K000065340,Toshiba,K000065340,http://images.icecat.biz/img/gallery/19539873_3532.jpg,http://images.icecat.biz/img/gallery_lows/19539873_3532.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/19539873.xml,1,DE;US;NL;GB;DK;BE,2015-11-14T09:41:33.000Z
2509_toshiba_k000095540,1,22027718,K000095540,Toshiba,K000095540,http://images.icecat.biz/img/gallery/22027718_9313.jpg,http://images.icecat.biz/img/gallery_lows/22027718_9313.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/22027718.xml,1,DE;US;NL;GB,2015-09-03T22:07:51.000Z
2509_toshiba_k000109620,1,22027365,K000109620,Toshiba,K000109620,http://images.icecat.biz/img/gallery/22027365_3212.jpg,http://images.icecat.biz/img/gallery_lows/22027365_3212.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/22027365.xml,1,DE;US;NL;GB,2015-08-23T23:52:55.000Z
2509_toshiba_k000109720,1,20694677,K000109720,Toshiba,K000109720,http://images.icecat.biz/img/norm/high/20694677-174.jpg,http://images.icecat.biz/img/norm/low/20694677-174.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/20694677.xml,1,DE;US;NL;DK;GB;IT;FR;BE,2013-12-13T00:08:36.000Z
2509_toshiba_k000141540,1,22026534,K000141540,Toshiba,K000141540,http://images.icecat.biz/img/norm/high/22026534-1243.jpg,http://images.icecat.biz/img/norm/low/22026534-1243.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/22026534.xml,1,DE;US;BE;NL;DK;GB,2014-04-10T15:23:02.000Z
2509_toshiba_p000486490,1,17884877,P000486490,Toshiba,P000486490,http://images.icecat.biz/img/norm/high/17884877-7023.jpg,http://images.icecat.biz/img/norm/low/17884877-7023.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/17884877.xml,1,DE;US;DK;IT;BE;GB;NL,2014-09-07T18:49:40.000Z
2509_toshiba_v000100880,1,9884598,V000100880,Toshiba,V000100880,http://images.icecat.biz/img/norm/high/9884598-7274.jpg,http://images.icecat.biz/img/norm/low/9884598-7274.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/9884598.xml,1,DE;US;BE;NL;GB,2013-05-25T13:41:45.000Z
2509_toshiba_v000180130,1,14988634,V000180130,Toshiba,V000180130,http://images.icecat.biz/img/norm/high/14988634-8824.jpg,http://images.icecat.biz/img/norm/low/14988634-8824.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/14988634.xml,1,DE;US;NL;BE;GB,2013-05-25T13:41:45.000Z
2509_toshiba_v000191030,1,19593295,V000191030,Toshiba,V000191030,http://images.icecat.biz/img/gallery/19593295_7239.jpg,http://images.icecat.biz/img/gallery_lows/19593295_7239.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/19593295.xml,1,DE;US;NL;GB,2015-09-21T08:37:07.000Z
2509_toshiba_v000340020,1,22011880,V000340020,Toshiba,V000340020,http://images.icecat.biz/img/norm/high/22011880-649.jpg,http://images.icecat.biz/img/norm/low/22011880-649.jpg,2509,43201697,http://data.icecat.biz/export/freexml/INT/22011880.xml,1,DE;US;NL;DK;BE;GB,2014-03-26T16:17:43.000Z
258_d-link_des-1008d-switch-8-ports,1,505835,DES 1008D Switch 8 ports,D-Link,DES-1008D/B,http://images.icecat.biz/img/norm/high/301718.jpg,http://images.icecat.biz/img/norm/low/301718.jpg,258,43222612,http://data.icecat.biz/export/freexml/INT/505835.xml,1,DE;US;IE;GB,2015-04-17T10:46:09.000Z
258_engenius_ews7928fp,1,24371820,EWS7928FP,EnGenius,EWS7928FP,http://images.icecat.biz/img/norm/high/24371820-7220.jpg,http://images.icecat.biz/img/norm/low/24371820-7220.jpg,258,43222612,http://data.icecat.biz/export/freexml/INT/24371820.xml,1,DE;US;DK;AU;GB;SE;MX;NL,2014-11-29T13:59:16.000Z
258_hp_2520-24-poe,1,13061156,2520-24-PoE,HP,J9138-69001,http://images.icecat.biz/img/norm/high/16668814-90.jpg,http://images.icecat.biz/img/norm/low/16668814-90.jpg,258,43222612,http://data.icecat.biz/export/freexml/INT/13061156.xml,1,DE;US;NL;GB;IT,2015-06-05T14:38:24.000Z
258_hp_2520-8-poe,1,13061155,2520-8-PoE,HP,J9137-69001,http://images.icecat.biz/img/norm/high/16668371-6405.jpg,http://images.icecat.biz/img/norm/low/16668371-6405.jpg,258,43222612,http://data.icecat.biz/export/freexml/INT/13061155.xml,1,DE;US;NL;GB;IT,2015-05-25T00:35:40.000Z
258_hp_e6600-48g,1,2935687,E6600-48G,HP,J9451A,http://images.icecat.biz/img/norm/high/2935687-HP.jpg,http://images.icecat.biz/img/norm/low/2935687-HP.jpg,258,43222612,http://data.icecat.biz/export/freexml/INT/2935687.xml,1,DE;US;IT;TR;GB;DK;NL,2015-06-16T21:20:13.000Z
258_hp_procurve-routing-switch-9308m,1,1899,ProCurve Routing Switch 9308M,HP,J4138A,http://images.icecat.biz/img/norm/high/1899-HP.jpg,http://images.icecat.biz/img/norm/low/1899-HP.jpg,258,43222612,http://data.icecat.biz/export/freexml/INT/1899.xml,1,DE;US;IT,2015-05-22T03:57:44.000Z
258_hp_procurve-switch-2626,1,66845,ProCurve Switch 2626,HP,J4900A,http://images.icecat.biz/img/norm/high/47450-3021.jpg,http://images.icecat.biz/img/norm/low/47450-3021.jpg,258,43222612,http://data.icecat.biz/export/freexml/INT/66845.xml,1,DE;US;GB,2014-11-27T11:12:35.000Z
258_hp_storageworks-432b-san-switch,1,1241303,StorageWorks 4/32B SAN Switch,HP,AG756A,http://images.icecat.biz/img/norm/high/863469-HP.jpg,http://images.icecat.biz/img/norm/low/863469-HP.jpg,258,43222612,http://data.icecat.biz/export/freexml/INT/1241303.xml,1,DE;US,2015-02-25T15:22:28.000Z
2595_dell_h6581,1,22902132,H6581,DELL,H6581,http://images.icecat.biz/img/gallery/22902132_0085.jpg,http://images.icecat.biz/img/gallery_lows/22902132_0085.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/22902132.xml,1,DE;US;NL;BE;GB,2015-12-10T13:51:19.000Z
2595_hp_cb472-67912,1,12376344,CB472-67912,HP,CB472-67912,http://images.icecat.biz/img/norm/high/12376344-697.jpg,http://images.icecat.biz/img/norm/low/12376344-697.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/12376344.xml,1,DE;US;IT;GB;NL,2013-10-18T14:08:11.000Z
2595_hp_cb480-60126,1,12376356,CB480-60126,HP,CB480-60126,http://images.icecat.biz/img/norm/high/12376356-4924.jpg,http://images.icecat.biz/img/norm/low/12376356-4924.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/12376356.xml,1,DE;US;GB;DK;BE;NL,2015-12-03T13:26:51.000Z
2595_hp_cb503-69001,1,12376370,CB503-69001,HP,CB503-69001,http://images.icecat.biz/img/norm/high/12376370-3413.jpg,http://images.icecat.biz/img/norm/low/12376370-3413.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/12376370.xml,1,DE;US;GB;DK;BE;NL,2015-07-10T18:31:45.000Z
2595_hp_dc-controller-board,1,27124508,DC Controller board,HP,RM1-0506,http://images.icecat.biz/img/norm/high/27124508-9207.jpg,http://images.icecat.biz/img/norm/low/27124508-9207.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/27124508.xml,1,DE;US;GB,2015-05-11T17:19:32.000Z
2595_hp_engine-controller-pc-board-assembly-metal-pan,1,26763310,Engine controller PC board assembly & metal pan,HP,RM1-3731,http://images.icecat.biz/img/norm/high/26763310-5274.jpg,http://images.icecat.biz/img/norm/low/26763310-5274.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/26763310.xml,1,DE;US;GB,2015-05-06T14:58:36.000Z
2595_hp_printhead,1,9808854,Printhead,HP,Q6670-60001,http://images.icecat.biz/img/norm/high/9808854-2609.jpg,http://images.icecat.biz/img/norm/low/9808854-2609.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/9808854.xml,1,DE;US;GB;IT;AT;NL,2015-04-29T11:10:16.000Z
2595_hp_q1251-69269,1,17379619,Q1251-69269,HP,Q1251-69269,http://images.icecat.biz/img/gallery/17379619_4875.jpg,http://images.icecat.biz/img/gallery_lows/17379619_4875.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/17379619.xml,1,DE;US;FR;IT;NL;GB;DK,2015-12-29T14:40:29.000Z
2595_hp_q2665-60116,1,18234685,Q2665-60116,HP,Q2665-60116,http://images.icecat.biz/img/norm/high/18234685-9663.jpg,http://images.icecat.biz/img/norm/low/18234685-9663.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/18234685.xml,1,DE;US;DK;NL;FR;GB;IT,2015-08-30T12:42:42.000Z
2595_hp_q3948-67903,1,5228010,Q3948-67903,HP,Q3948-67903,http://images.icecat.biz/img/norm/high/5228010-2104.jpg,http://images.icecat.biz/img/norm/low/5228010-2104.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/5228010.xml,1,DE;US;GB;NL;BE,2015-12-03T10:19:52.000Z
2595_hp_q6665-60063,1,22542441,Q6665-60063,HP,Q6665-60063,http://images.icecat.biz/img/gallery/22542441_2681.jpg,http://images.icecat.biz/img/gallery_lows/22542441_2681.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/22542441.xml,1,DE;US;DK;BE;IT;NL;GB;FR,2015-12-28T15:59:33.000Z
2595_hp_rb2-6349,1,14645198,RB2-6349,HP,RB2-6349,http://images.icecat.biz/img/norm/high/17907941-80.jpg,http://images.icecat.biz/img/norm/low/17907941-80.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/14645198.xml,1,DE;US;NL;GB,2013-06-07T09:07:52.000Z
2595_hp_rc1-3470,1,15399459,RC1-3470,HP,RC1-3470,http://images.icecat.biz/img/norm/high/5704277-3020.jpg,http://images.icecat.biz/img/norm/low/5704277-3020.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/15399459.xml,1,DE;US;GB,2013-06-09T14:53:03.000Z
2595_hp_rc1-3937-000cn,1,9811305,RC1-3937-000CN,HP,RC1-3937-000CN,http://images.icecat.biz/img/norm/high/9811305-2802.jpg,http://images.icecat.biz/img/norm/low/9811305-2802.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/9811305.xml,1,DE;US;GB;DK;NZ;NL;BE;FR,2015-12-22T21:22:23.000Z
2595_hp_rc1-5440,1,13477542,RC1-5440,HP,RC1-5440,http://images.icecat.biz/img/norm/high/5395841-8915.jpg,http://images.icecat.biz/img/norm/low/5395841-8915.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/13477542.xml,1,DE;US;NL;GB,2013-06-06T11:15:37.000Z
2595_hp_rc2-2641-000cn,1,18236267,RC2-2641-000CN,HP,RC2-2641-000CN,http://images.icecat.biz/img/norm/high/18236267-5370.jpg,http://images.icecat.biz/img/norm/low/18236267-5370.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/18236267.xml,1,DE;US;DK;NZ;BE;NL;GB,2014-07-06T13:51:33.000Z
2595_hp_rf5-1455-000cn,1,12386286,RF5-1455-000CN,HP,RF5-1455-000CN,http://images.icecat.biz/img/norm/high/12386286-7306.jpg,http://images.icecat.biz/img/norm/low/12386286-7306.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/12386286.xml,1,DE;US;MX;GB;NL,2014-03-25T20:39:06.000Z
2595_hp_rf5-1834,1,13477567,RF5-1834,HP,RF5-1834,http://images.icecat.biz/img/norm/high/5244147-8336.jpg,http://images.icecat.biz/img/norm/low/5244147-8336.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/13477567.xml,1,DE;US;NL;GB,2014-02-16T09:17:33.000Z
2595_hp_rf5-3114-000cn,1,5205153,RF5-3114-000CN,HP,RF5-3114-000CN,http://images.icecat.biz/img/norm/high/5205153-3456.jpg,http://images.icecat.biz/img/norm/low/5205153-3456.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/5205153.xml,1,DE;US;BE;AT;NO;GB;NL;DK;EE;SE,2015-12-27T06:31:43.000Z
2595_hp_rg5-2664-070cn,1,5239345,RG5-2664-070CN,HP,RG5-2664-070CN,http://images.icecat.biz/img/norm/high/5239345-3439.jpg,http://images.icecat.biz/img/norm/low/5239345-3439.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/5239345.xml,1,DE;US;NL;BE;GB;DK,2014-08-17T14:03:21.000Z
2595_hp_rg5-3810,1,23060842,RG5-3810,HP,RG5-3810,http://images.icecat.biz/img/norm/high/23060842-7611.jpg,http://images.icecat.biz/img/norm/low/23060842-7611.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/23060842.xml,1,DE;US;MX;GB,2015-06-23T17:20:42.000Z
2595_hp_rg5-4306-050cn,1,12386604,RG5-4306-050CN,HP,RG5-4306-050CN,http://images.icecat.biz/img/norm/high/12386604-3575.jpg,http://images.icecat.biz/img/norm/low/12386604-3575.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/12386604.xml,1,DE;US;NL;GB,2015-07-10T18:31:45.000Z
2595_hp_rg5-4362-000cn,1,12386610,RG5-4362-000CN,HP,RG5-4362-000CN,http://images.icecat.biz/img/norm/high/12386610-6151.jpg,http://images.icecat.biz/img/norm/low/12386610-6151.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/12386610.xml,1,DE;US;NL;GB,2014-08-05T11:58:37.000Z
2595_hp_rg9-1483,1,15399492,RG9-1483,HP,RG9-1483,http://images.icecat.biz/img/norm/high/704091-8890.jpg,http://images.icecat.biz/img/norm/low/704091-8890.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/15399492.xml,1,DE;US;GB;NL,2013-05-17T08:30:53.000Z
2595_hp_rh7-1271-000cn,1,5169736,RH7-1271-000CN,HP,RH7-1271-000CN,http://images.icecat.biz/img/norm/high/5169736-114.jpg,http://images.icecat.biz/img/norm/low/5169736-114.jpg,2595,44101798,http://data.icecat.biz/export/freexml/INT/5169736.xml,1,DE;US;NL;GB,2014-08-06T12:49:21.000Z
